hts8	year	brief_description	quantity_1_code	quantity_2_code	wto_binding_code	mfn_rate_type_code	mfn_ave	mfn_ad_val_rate	mfn_specific_rate	mfn_other_rate	gsp_indicator	gsp_ctry_excluded	gsp_ctry_excluded2	gsp_ctry_excluded3	gsp_ctry_excluded4	apta_indicator	civil_air_indicator	nafta_canada_ind	canada_rate_type_code	canada_ave	canada_ad_val_rate	canada_specific_rate	canada_other_rate	nafta_mexico_ind	mexico_rate_type_code	mexico_ave	mexico_ad_val_rate	mexico_specific_rate	mexico_other_rate	cbi_indicator	cbi_rate_type_code	cbi_ave	cbi_ad_val_rate	cbi_specific_rate	cbi_other_rate	israel_fta_indicator	israel_rate_type_code	israel_ave	israel_ad_val_rate	israel_specific_rate	israel_other_rate	atpa_indicator	atpa_rate_type_code	atpa_ave	atpa_ad_val_rate	atpa_specific_rate	atpa_other_rate	pharmaceutical_ind	dyes_indicator	col2_rate_type_code	col2_ave	col2_ad_val_rate	col2_specific_rate	col2_other_rate	begin_effect_date	end_effective_date	additional_tariff_num_ind	unitvalue
2042320	96	"Boneless meat of lamb, fresh or chilled"	"kilograms"	""	""		.001956	0	.01	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.03012	0	.154	0	""	""		5.11297
2042340	96	"Boneless meat of sheep, nesi, fresh or chilled"	"kilograms"	""	""			0	.031	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""			0	.11	0	""	""		
2043000	96	"Carcasses and half-carcasses of lamb, frozen"	"kilograms"	""	""		.005726	0	.01	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.088183	0	.154	0	""	""		1.74637
2044100	96	"Carcasses and half-carcasses of sheep, other than lamb, frozen"	"kilograms"	""	""		.026161	0	.031	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.092829	0	.11	0	""	""		1.18497
2044220	96	"Cuts of lamb meat with bone in, frozen"	"kilograms"	""	""		.002289	0	.01	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.035254	0	.154	0	""	""		4.36832
2044240	96	"Cuts of sheep meat with bone in, nesi, frozen"	"kilograms"	""	""		.022797	0	.031	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.080891	0	.11	0	""	""		1.35986
2044320	96	"Boneless meat of lamb, frozen"	"kilograms"	""	""		.002598	0	.01	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.040006	0	.154	0	""	""		3.8494
2044340	96	"Boneless meat of sheep, nesi, frozen"	"kilograms"	""	""		.012536	0	.031	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.044483	0	.11	0	""	""		2.47285
2045000	96	"Meat of goats, fresh, chilled or frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0				""		0				""		0	0	0		""		0				""	""		.050749	0	.11	0	""	""		2.16755
2050000	96	"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0				""		0				""		0	0	0		""		0				""	""		0	0	0	0	""	""		.221014
2061000	96	"Edible offal of bovine animals, fresh or chilled"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0				""		0				""		0	0	0		""		0				""	""		.3	.3	0	0	""	""		3.29836
