hts8	year	brief_description	quantity_1_code	quantity_2_code	wto_binding_code	mfn_rate_type_code	mfn_ave	mfn_ad_val_rate	mfn_specific_rate	mfn_other_rate	gsp_indicator	gsp_ctry_excluded	gsp_ctry_excluded2	gsp_ctry_excluded3	gsp_ctry_excluded4	apta_indicator	civil_air_indicator	nafta_canada_ind	canada_rate_type_code	canada_ave	canada_ad_val_rate	canada_specific_rate	canada_other_rate	nafta_mexico_ind	mexico_rate_type_code	mexico_ave	mexico_ad_val_rate	mexico_specific_rate	mexico_other_rate	cbi_indicator	cbi_rate_type_code	cbi_ave	cbi_ad_val_rate	cbi_specific_rate	cbi_other_rate	israel_fta_indicator	israel_rate_type_code	israel_ave	israel_ad_val_rate	israel_specific_rate	israel_other_rate	atpa_indicator	atpa_rate_type_code	atpa_ave	atpa_ad_val_rate	atpa_specific_rate	atpa_other_rate	pharmaceutical_ind	dyes_indicator	col2_rate_type_code	col2_ave	col2_ad_val_rate	col2_specific_rate	col2_other_rate	begin_effect_date	end_effective_date	additional_tariff_num_ind	unitvalue
2023040	91	"Retail cuts of meat of bovine animals, other than fancy retail beef cuts, frozen, boneless"	"kilograms"	""	""		.1	.1	0	0	""	""	""	""	""	""	""	"CA"		.07	.07	0		""		.1	.1	0		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		2.27868
2023060	91	"Non retail cuts of meat of bovine animals, other than carcasses and half-carcasses, frozen, boneless"	"kilograms"	""	""		.018602	0	.044	0	""	""	""	""	""	""	""	"CA"		.012683	0	.03		""		.018602	0	.044		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.055806	0	.132	0	""	""		2.36536
2031100	91	"Carcasses and half-carcasses of swine, fresh or chilled"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.030841	0	.055	0	""	""		1.78331
2031210	91	"Fresh or chilled retail cuts of ham, shoulders and cuts thereof, with bone in"	"kilograms"	""	""		.009529	0	.022	0	""	""	""	""	""	""	""	"CA"		.003465	0	.008		""		.009529	0	.022		"E"		0	0	0		"IL"		0	0	0		""						""	""		.031185	0	.072	0	""	""		2.30878
2031290	91	"Fresh or chilled hams, shoulders and cuts thereof, with bone in, other than processed"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.028864	0	.055	0	""	""		1.90549
2031920	91	"Meat of swine nesi, retail cuts, fresh or chilled"	"kilograms"	""	""		.009675	0	.022	0	""	""	""	""	""	""	""	"CA"		.003518	0	.008		""		.009675	0	.022		"E"		0	0	0		"IL"		0	0	0		""						""	""		.031663	0	.072	0	""	""		2.27392
2031940	91	"Meat of swine, nesi, non retail cuts, fresh or chilled"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.023955	0	.055	0	""	""		2.296
2032100	91	"Carcasses and half-carcasses of swine, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.032403	0	.055	0	""	""		1.69738
2032210	91	"Frozen retail cuts of hams, shoulders and cuts thereof, with bone in"	"kilograms"	""	""		.00377	0	.022	0	""	""	""	""	""	""	""	"CA"		.001371	0	.008		""		.00377	0	.022		"E"		0	0	0		"IL"		0	0	0		""						""	""		.012339	0	.072	0	""	""		5.83506
2032290	91	"Frozen hams, shoulders and cuts thereof, with bone in, other than retail cuts"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.021084	0	.055	0	""	""		2.60861
2032920	91	"Frozen retail cuts of meat of swine, nesi"	"kilograms"	""	""		.012744	0	.022	0	""	""	""	""	""	""	""	"CA"		.004634	0	.008		""		.012744	0	.022		"E"		0	0	0		"IL"		0	0	0		""						""	""		.041708	0	.072	0	""	""		1.72631
2032940	91	"Frozen meat of swine, other than retail cuts, nesi"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.024831	0	.055	0	""	""		2.21501
2041000	91	"Carcasses and half-carcasses of lamb, fresh or chilled"	"kilograms"	""	""		.006336	0	.011	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.006336	0	.011		"E"		0	0	0		"IL"		0	0	0		""						""	""		.0887	0	.154	0	""	""		1.73619
2042100	91	"Carcasses and half-carcasses of sheep, other than lamb, fresh or chilled"	"kilograms"	""	""		.013196	0	.033	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.013196	0	.033		"E"		0	0	0		"IL"		0	0	0		""						""	""		.043988	0	.11	0	""	""		2.50068
2042220	91	"Cuts of lamb meat with bone in, fresh or chilled"	"kilograms"	""	""		.003001	0	.011	0	""	""	""	""	""	""	""	"CA"		.001091	0	.004		""		.003001	0	.011		"E"		0	0	0		"IL"		0	0	0		""						""	""		.042019	0	.154	0	""	""		3.66498
2042240	91	"Cuts of sheep meat with bone in, nesi, fresh or chilled"	"kilograms"	""	""			0	.033	0	""	""	""	""	""	""	""	"CA"			0	.023		""			0	.033		"E"		0	0	0		"IL"		0	0	0		""						""	""			0	.11	0	""	""		
2042320	91	"Boneless meat of lamb, fresh or chilled"	"kilograms"	""	""		.001876	0	.011	0	""	""	""	""	""	""	""	"CA"		.000682	0	.004		""		.001876	0	.011		"E"		0	0	0		"IL"		0	0	0		""						""	""		.026259	0	.154	0	""	""		5.86472
2042340	91	"Boneless meat of sheep, nesi, fresh or chilled"	"kilograms"	""	""		.023927	0	.033	0	""	""	""	""	""	""	""	"CA"		.016676	0	.023		""		.023927	0	.033		"E"		0	0	0		"IL"		0	0	0		""						""	""		.079757	0	.11	0	""	""		1.37919
2043000	91	"Carcasses and half-carcasses of lamb, frozen"	"kilograms"	""	""		.006261	0	.011	0	""	""	""	""	""	""	""	"CA"		.002277	0	.004		""		.006261	0	.011		"E"		0	0	0		"IL"		0	0	0		""						""	""		.087649	0	.154	0	""	""		1.757
2044100	91	"Carcasses and half-carcasses of sheep, other than lamb, frozen"	"kilograms"	""	""		.045103	0	.033	0	""	""	""	""	""	""	""	"CA"		.031435	0	.023		""		.045103	0	.033		"E"		0	0	0		"IL"		0	0	0		""						""	""		.150343	0	.11	0	""	""		.731662
2044220	91	"Cuts of lamb meat with bone in, frozen"	"kilograms"	""	""		.004306	0	.011	0	""	""	""	""	""	""	""	"CA"		.001566	0	.004		""		.004306	0	.011		"E"		0	0	0		"IL"		0	0	0		""						""	""		.060278	0	.154	0	""	""		2.55483
2044240	91	"Cuts of sheep meat with bone in, nesi, frozen"	"kilograms"	""	""		.036441	0	.033	0	""	""	""	""	""	""	""	"CA"		.025398	0	.023		""		.036441	0	.033		"E"		0	0	0		"IL"		0	0	0		""						""	""		.121469	0	.11	0	""	""		.905579
2044320	91	"Boneless meat of lamb, frozen"	"kilograms"	""	""		.004003	0	.011	0	""	""	""	""	""	""	""	"CA"		.001456	0	.004		""		.004003	0	.011		"E"		0	0	0		"IL"		0	0	0		""						""	""		.056039	0	.154	0	""	""		2.74811
2044340	91	"Boneless meat of sheep, nesi, frozen"	"kilograms"	""	""		.034028	0	.033	0	""	""	""	""	""	""	""	"CA"		.023716	0	.023		""		.034028	0	.033		"E"		0	0	0		"IL"		0	0	0		""						""	""		.113426	0	.11	0	""	""		.969792
2045000	91	"Meat of goats, fresh, chilled or frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.079332	0	.11	0	""	""		1.38657
2050000	91	"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		0	0	0	0	""	""		1.10236
2061000	91	"Edible offal of bovine animals, fresh or chilled"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		2.1246
2062100	91	"Tongues of bovine animals, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		3.8418
2062200	91	"Livers of bovine animals, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		.515143
2062900	91	"Edible offal of bovine animals, except tongues or livers, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		1.80436
2063000	91	"Edible offal of swine, fresh or chilled"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		.645777
2064100	91	"Livers of swine, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		
2064900	91	"Edible offal of swine, except liver, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		1.04797
2068000	91	"Edible offal of sheep, goats, horses, asses, mules or hinnies, fresh or chilled"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		
2069000	91	"Edible offal of sheep, goats, horses, asses, mules or hinnies, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		.918697
2071020	91	"Turkeys, not cut into pieces, fresh or chilled"	"kilograms"	""	""		.077917	0	.187	0	""	""	""	""	""	""	""	"CA"		.054167	0	.13		""		.077917	0	.187		"E"		0	0	0		"IL"		0	0	0		""						""	""		.091667	0	.22	0	""	""		2.4
2071040	91	"Poultry, other than turkeys, not cut into pieces, fresh or chilled"	"kilograms"	""	""		.020463	0	.11	0	""	""	""	""	""	""	""	"CA"		.014324	0	.077		""		.020463	0	.11		"E"		0	0	0		"IL"		0	0	0		""						""	""		.040926	0	.22	0	""	""		5.37559
2072100	91	"Chickens, not cut into pieces, frozen"	"kilograms"	""	""		.027657	0	.11	0	""	""	""	""	""	""	""	"CA"		.01936	0	.077		""		.027657	0	.11		"E"		0	0	0		"IL"		0	0	0		""						""	""		.055313	0	.22	0	""	""		3.97733
2072220	91	"Turkeys, not cut into pieces, valued less than 88/kg, frozen"	"kilograms"	""	""		.35192	0	.11	0	""	""	""	""	""	""	""	"CA"		.246344	0	.077		""		.35192	0	.11		"E"		0	0	0		"IL"		0	0	0		""						""	""		.70384	0	.22	0	""	""		.312571
2072240	91	"Turkeys, not cut into pieces, valued 88 or more per kg, frozen"	"kilograms"	""	""		.125	.125	0	0	""	""	""	""	""	""	""	"CA"		.087	.087	0		""		.125	.125	0		"E"		0	0	0		"IL"		0	0	0		""						""	""		.25	.25	0	0	""	""		2.4
2072300	91	"Ducks, geese or guineas, not cut into pieces, frozen"	"kilograms"	""	""		.044115	0	.11	0	"A"	""	""	""	""	""	""	"CA"		.03088	0	.077		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		""						""	""		.08823	0	.22	0	""	""		2.49349
2073100	91	"Fatty livers of geese or ducks, fresh or chilled"	"kilograms"	""	""		.030301	0	.22	0	""	""	""	""	""	""	""	"CA"		.021211	0	.154		""		.030301	0	.22		"E"		0	0	0		"IL"		0	0	0		""						""	""		.030301	0	.22	0	""	""		7.26053
2073900	91	"Poultry cuts and offal, other than fatty livers of geese or ducks, fresh or chilled"	"kilograms"	""	""		.148435	0	.22	0	""	""	""	""	""	""	""	"CA"		.103904	0	.154		""		.148435	0	.22		"E"		0	0	0		"IL"		0	0	0		""						""	""		.148435	0	.22	0	""	""		1.48213
2074100	91	"Cuts and offal, of chickens, other than livers, frozen"	"kilograms"	""	""		.156431	0	.22	0	""	""	""	""	""	""	""	"CA"		.109502	0	.154		""		.156431	0	.22		"E"		0	0	0		"IL"		0	0	0		""						""	""		.156431	0	.22	0	""	""		1.40637
2074200	91	"Cuts and offal, of turkeys, other than livers, frozen"	"kilograms"	""	""		.180526	0	.22	0	""	""	""	""	""	""	""	"CA"		.126368	0	.154		""		.180526	0	.22		"E"		0	0	0		"IL"		0	0	0		""						""	""		.180526	0	.22	0	""	""		1.21866
2074300	91	"Cuts and offal, of ducks, geese or guineas, other than livers, frozen"	"kilograms"	""	""		.082692	0	.22	0	""	""	""	""	""	""	""	"CA"		.057884	0	.154		""		.082692	0	.22		"E"		0	0	0		"IL"		0	0	0		""						""	""		.082692	0	.22	0	""	""		2.66048
2075000	91	"Poultry livers, frozen"	"kilograms"	""	""			0	.22	0	""	""	""	""	""	""	""	"CA"			0	.154		""			0	.22		"E"		0	0	0		"IL"		0	0	0		""						""	""			0	.22	0	""	""		
2081000	91	"Meat and edible meat offal of rabbits or hares, fresh, chilled or frozen"	"kilograms"	""	""		.1	.1	0	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.1	.1	0		"E"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		2.33228
2082000	91	"Frog legs, fresh, chilled or frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.1	.1	0	0	""	""		6.51851
2089020	91	"Meat and edible offal of deer, fresh, chilled or frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.015141	0	.132	0	""	""		8.71781
2089030	91	"Fresh, chilled or frozen quail, eviscerated, not in pieces"	"kilograms"	""	""		.017111	0	.11	0	"A"	""	""	""	""	""	""	"CA"		.006844	0	.044		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		""						""	""		.034222	0	.22	0	""	""		6.42869
2089040	91	"Other meat and edible meat offal nesi, fresh, chilled or frozen"	"kilograms"	""	""		.1	.1	0	0	""	""	""	""	""	""	""	"CA"		.07	.07	0		""		.1	.1	0		"E"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		.770571
2090000	91	"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked"	"kilograms"	""	""		.05	.05	0	0	"A"	""	""	""	""	""	""	"CA"		.035	.035	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		.388695
2101100	91	"Hams, shoulders and cuts thereof with bone in, salted, in brine, dried or smoked"	"kilograms"	""	""		.008158	0	.022	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.008158	0	.022		"E"		0	0	0		"IL"		0	0	0		""						""	""		.026699	0	.072	0	""	""		2.6967
2101200	91	"Bellies (streaky) and cuts thereof of swine, salted, in brine, dried or smoked"	"kilograms"	""	""		.008857	0	.022	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.008857	0	.022		"E"		0	0	0		"IL"		0	0	0		""						""	""		.028985	0	.072	0	""	""		2.48404
2101900	91	"Meat of swine other than hams, shoulders, bellies (streaky) and cuts thereof, salted, in brine, dried or smoked"	"kilograms"	""	""		.00986	0	.022	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.00986	0	.022		"E"		0	0	0		"IL"		0	0	0		""						""	""		.032271	0	.072	0	""	""		2.23114
2102000	91	"Meat of bovine animals, salted, in brine, dried or smoked"	"kilograms"	""	""		.1	.1	0	0	"A"	""	""	""	""	""	""	"CA"		0	0	0		""		0	0	0		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.3	.3	0	0	""	""		7.45987
2109020	91	"Meat and edible offal of chickens, ducks, geese, turkeys and guineas, salted, in brine, dried or smoked; flour and meal of these animals"	"kilograms"	""	""		.05	.05	0	0	"A"	""	""	""	""	""	""	"CA"		.035	.035	0		""		0	0	0		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		7.68841
2109040	91	"Meat and edible offal nesi, salted, in brine, dried or smoked; flour and meal, nesi"	"kilograms"	""	""		.05	.05	0	0	"A"	""	""	""	""	""	""	"CA"		0	0	0		""		0	0	0		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		1.29718
3011000	91	"Live ornamental fish"	"no units collected"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		0	0	0	0	""	""		
3019100	91	"Live trout"	"no units collected"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		0	0	0	0	""	""		
3019200	91	"Live eels"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		0	0	0	0	""	""		
3019300	91	"Live carp"	"no units collected"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		0	0	0	0	""	""		
3019900	91	"Live fish, other than trout, eel, carp or ornamental fish"	"no units collected"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		0	0	0	0	""	""		
3021100	91	"Trout, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.005255	0	.022	0	""	""		4.18646
